tanggal,kode_kelurahan,wilayah_kota,kecamatan,kelurahan,penerima_vaksinasi,dosis,jumlah_vaksin
2021-10-01,3171011005,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,LANSIA,Dosis 2,1044
2021-10-01,3171031002,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,LANSIA,Dosis 2,1568
2021-10-01,3175011005,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,LANSIA,Dosis 2,1188
2021-10-01,3171071005,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,LANSIA,Dosis 2,1277
2021-10-01,3175081003,JAKARTA TIMUR,MAKASAR,KEBON PALA,LANSIA,Dosis 2,2221
2021-10-01,3171061005,JAKARTA PUSAT,MENTENG,KEBON SIRIH,LANSIA,Dosis 2,759
2021-10-01,3173011004,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,LANSIA,Dosis 2,1382
2021-10-01,3173051007,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,LANSIA,Dosis 2,2479
2021-10-01,3173051006,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,LANSIA,Dosis 2,3856
2021-10-01,3173051004,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,LANSIA,Dosis 2,1224
2021-10-01,3175091003,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,LANSIA,Dosis 2,2840
2021-10-01,3172061003,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,LANSIA,Dosis 2,3550
2021-10-01,3172061001,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,LANSIA,Dosis 2,5298
2021-10-01,3173071005,JAKARTA BARAT,PALMERAH,KEMANGGISAN,LANSIA,Dosis 2,2165
2021-10-01,3171031001,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,LANSIA,Dosis 2,1620
2021-10-01,3173081006,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,LANSIA,Dosis 2,2301
2021-10-01,3173081001,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,LANSIA,Dosis 2,2648
2021-10-01,3171041002,JAKARTA PUSAT,SENEN,KENARI,LANSIA,Dosis 2,825
2021-10-01,3173041005,JAKARTA BARAT,TAMBORA,KERENDANG,LANSIA,Dosis 2,1309
2021-10-01,3175071003,JAKARTA TIMUR,DUREN SAWIT,KLENDER,LANSIA,Dosis 2,3172
2021-10-01,3172031001,JAKARTA UTARA,KOJA,KOJA,LANSIA,Dosis 2,1184
2021-10-01,3173071006,JAKARTA BARAT,PALMERAH,KOTA BAMBU SELATAN,LANSIA,Dosis 2,1044
2021-10-01,3173071003,JAKARTA BARAT,PALMERAH,KOTA BAMBU UTARA,LANSIA,Dosis 2,1339
2021-10-01,3171041004,JAKARTA PUSAT,SENEN,KRAMAT,LANSIA,Dosis 2,1606
2021-10-01,3175041001,JAKARTA TIMUR,KRAMAT JATI,KRAMAT JATI,LANSIA,Dosis 2,1815
2021-10-01,3174071003,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,LANSIA,Dosis 2,1043
2021-10-01,3173031002,JAKARTA BARAT,TAMAN SARI,KRUKUT,LANSIA,Dosis 2,1400
2021-10-01,3174031005,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,LANSIA,Dosis 2,608
2021-10-01,3174021008,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,LANSIA,Dosis 2,376
2021-10-01,3171041005,JAKARTA PUSAT,SENEN,KWITANG,LANSIA,Dosis 2,1161
2021-10-01,3172031003,JAKARTA UTARA,KOJA,LAGOA,LANSIA,Dosis 2,2501
2021-10-01,3174061002,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,LANSIA,Dosis 2,2543
2021-10-01,3174091004,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,LANSIA,Dosis 2,2325
2021-10-01,3175101007,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,LANSIA,Dosis 2,3284
2021-10-01,3175081001,JAKARTA TIMUR,MAKASAR,MAKASAR,LANSIA,Dosis 2,2050
2021-10-01,3175071006,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,LANSIA,Dosis 2,2289
2021-10-01,3175071005,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,LANSIA,Dosis 2,2399
2021-10-01,3174031001,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,LANSIA,Dosis 2,753
2021-10-01,3173031005,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,LANSIA,Dosis 2,992
2021-10-01,3171021005,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,LANSIA,Dosis 2,2135
2021-10-01,3174011007,JAKARTA SELATAN,TEBET,MANGGARAI,LANSIA,Dosis 2,1663
2021-10-01,3174011006,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,LANSIA,Dosis 2,1444
2021-10-01,3173031003,JAKARTA BARAT,TAMAN SARI,MAPHAR,LANSIA,Dosis 2,1702
2021-10-01,3172041003,JAKARTA UTARA,CILINCING,MARUNDA,LANSIA,Dosis 2,1011
2021-10-01,3174071001,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,LANSIA,Dosis 2,368
2021-10-01,3171061001,JAKARTA PUSAT,MENTENG,MENTENG,LANSIA,Dosis 2,1552
2021-10-01,3174021005,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,LANSIA,Dosis 2,1681
2021-10-01,3174011003,JAKARTA SELATAN,TEBET,MENTENG DALAM,LANSIA,Dosis 2,1887
2021-10-01,3173081003,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,LANSIA,Dosis 2,1679
2021-10-01,3173081002,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,LANSIA,Dosis 2,3391
2021-10-01,3175101004,JAKARTA TIMUR,CIPAYUNG,MUNJUL,LANSIA,Dosis 2,1307
2021-10-01,3172051002,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,LANSIA,Dosis 2,3748
2021-10-01,3172051001,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,LANSIA,Dosis 2,3385
2021-10-01,3175011004,JAKARTA TIMUR,MATRAMAN,PAL MERIAM,LANSIA,Dosis 2,1206
2021-10-01,3173071001,JAKARTA BARAT,PALMERAH,PALMERAH,LANSIA,Dosis 2,3379
2021-10-01,3174081001,JAKARTA SELATAN,PANCORAN,PANCORAN,LANSIA,Dosis 2,1048
2021-10-01,3172021003,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,LANSIA,Dosis 2,2026
2021-10-01,3171021001,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,LANSIA,Dosis 2,1681
2021-10-01,3174021006,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,LANSIA,Dosis 2,1712
2021-10-01,3174041001,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,LANSIA,Dosis 2,1949
2021-10-01,3171041003,JAKARTA PUSAT,SENEN,PASEBAN,LANSIA,Dosis 2,1502
2021-10-01,3173061005,JAKARTA BARAT,KALI DERES,PEGADUNGAN,LANSIA,Dosis 2,3684
2021-10-01,3171061002,JAKARTA PUSAT,MENTENG,PEGANGSAAN,LANSIA,Dosis 2,1242
2021-10-01,3172061002,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,LANSIA,Dosis 2,5056
2021-10-01,3172011004,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,LANSIA,Dosis 2,6296
2021-10-01,3174041006,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,LANSIA,Dosis 2,2179
2021-10-01,3174041005,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,LANSIA,Dosis 2,2579
2021-10-01,3175051005,JAKARTA TIMUR,PASAR REBO,PEKAYON,LANSIA,Dosis 2,2456
2021-10-01,3173041009,JAKARTA BARAT,TAMBORA,PEKOJAN,LANSIA,Dosis 2,2284
2021-10-01,3174031003,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,LANSIA,Dosis 2,2399
2021-10-01,3174081005,JAKARTA SELATAN,PANCORAN,PENGADEGAN,LANSIA,Dosis 2,1334
2021-10-01,3175061003,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,LANSIA,Dosis 2,3737
2021-10-01,3172011001,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,LANSIA,Dosis 2,3640
2021-10-01,3174101001,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,LANSIA,Dosis 2,1730
2021-10-01,3171071004,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,LANSIA,Dosis 2,1178
2021-10-01,3174071008,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,LANSIA,Dosis 2,831
2021-10-01,3171011004,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,LANSIA,Dosis 2,1123
2021-10-01,3171011003,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,LANSIA,Dosis 2,1508
2021-10-01,3174101004,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,LANSIA,Dosis 2,2107
2021-10-01,3174101003,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,LANSIA,Dosis 2,2760
2021-10-01,3175081002,JAKARTA TIMUR,MAKASAR,PINANG RANTI,LANSIA,Dosis 2,1178
2021-10-01,3173031008,JAKARTA BARAT,TAMAN SARI,PINANGSIA,LANSIA,Dosis 2,1056
2021-10-01,3175011001,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,LANSIA,Dosis 2,1913
2021-10-01,3175021002,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,LANSIA,Dosis 2,2523
2021-10-01,3172011005,JAKARTA UTARA,PENJARINGAN,PLUIT,LANSIA,Dosis 2,6727
2021-10-01,3175071002,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,LANSIA,Dosis 2,3575
2021-10-01,3175071004,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,LANSIA,Dosis 2,4781
2021-10-01,3175071007,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,LANSIA,Dosis 2,1915
2021-10-01,3174061003,JAKARTA SELATAN,CILANDAK,PONDOK LABU,LANSIA,Dosis 2,2816
2021-10-01,3174051002,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,LANSIA,Dosis 2,4169
2021-10-01,3175101003,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,LANSIA,Dosis 2,1102
2021-10-01,3101011003,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTARA,PULAU HARAPAN,LANSIA,Dosis 2,112
2021-10-01,3101011002,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTARA,PULAU KELAPA,LANSIA,Dosis 2,235
2021-10-01,3101011001,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTARA,PULAU PANGGANG,LANSIA,Dosis 2,263
2021-10-01,3101021003,KAB.ADM.KEP.SERIBU,KEP. SERIBU SELATAN,PULAU PARI,LANSIA,Dosis 2,146
2021-10-01,3101021002,KAB.ADM.KEP.SERIBU,KEP. SERIBU SELATAN,PULAU TIDUNG,LANSIA,Dosis 2,217
2021-10-01,3101021001,KAB.ADM.KEP.SERIBU,KEP. SERIBU SELATAN,PULAU UNTUNG JAWA,LANSIA,Dosis 2,119
2021-10-01,3174071007,JAKARTA SELATAN,KEBAYORAN BARU,PULO,LANSIA,Dosis 2,683
2021-10-01,3175021001,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,LANSIA,Dosis 2,2120
2021-10-01,3175061005,JAKARTA TIMUR,CAKUNG,PULO GEBANG,LANSIA,Dosis 2,4503
2021-10-01,3174041004,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,LANSIA,Dosis 2,2218
2021-10-01,3175091005,JAKARTA TIMUR,CIRACAS,RAMBUTAN,LANSIA,Dosis 2,1494
2021-10-01,3172031006,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,LANSIA,Dosis 2,1469
2021-10-01,3172031004,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,LANSIA,Dosis 2,1497
2021-10-01,3174071005,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,LANSIA,Dosis 2,649
2021-10-01,3173011003,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,LANSIA,Dosis 2,2903
2021-10-01,3175031004,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,LANSIA,Dosis 2,1274
2021-10-01,3174081003,JAKARTA SELATAN,PANCORAN,RAWA JATI,LANSIA,Dosis 2,1227
2021-10-01,3175061002,JAKARTA TIMUR,CAKUNG,RAWA TERATE,LANSIA,Dosis 2,1031
2021-10-01,3175021005,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,LANSIA,Dosis 2,2524
2021-10-01,3171051003,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,LANSIA,Dosis 2,1470
2021-10-01,3173041010,JAKARTA BARAT,TAMBORA,ROA MALAKA,LANSIA,Dosis 2,582
2021-10-01,3172041006,JAKARTA UTARA,CILINCING,ROROTAN,LANSIA,Dosis 2,1548
2021-10-01,3174071004,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,LANSIA,Dosis 2,385
2021-10-01,3173061002,JAKARTA BARAT,KALI DERES,SEMANAN,LANSIA,Dosis 2,2068
2021-10-01,3172041007,JAKARTA UTARA,CILINCING,SEMPER BARAT,LANSIA,Dosis 2,3391
2021-10-01,3172041005,JAKARTA UTARA,CILINCING,SEMPER TIMUR,LANSIA,Dosis 2,1769
2021-10-01,3174071006,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,LANSIA,Dosis 2,226
2021-10-01,3171041001,JAKARTA PUSAT,SENEN,SENEN,LANSIA,Dosis 2,509
2021-10-01,3171031004,JAKARTA PUSAT,KEMAYORAN,SERDANG,LANSIA,Dosis 2,1533
2021-10-01,3174021001,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,LANSIA,Dosis 2,248
2021-10-01,3175101005,JAKARTA TIMUR,CIPAYUNG,SETU,LANSIA,Dosis 2,991
2021-10-01,3173071002,JAKARTA BARAT,PALMERAH,SLIPI,LANSIA,Dosis 2,1203
2021-10-01,3173081004,JAKARTA BARAT,KEMBANGAN,SRENGSENG,LANSIA,Dosis 2,2537
2021-10-01,3174091002,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,LANSIA,Dosis 2,3259
2021-10-01,3173051003,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,LANSIA,Dosis 2,1450
2021-10-01,3173051002,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,LANSIA,Dosis 2,1713
2021-10-01,3172041002,JAKARTA UTARA,CILINCING,SUKAPURA,LANSIA,Dosis 2,2178
2021-10-01,3171031007,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,LANSIA,Dosis 2,1455
2021-10-01,3172021004,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,LANSIA,Dosis 2,1539
2021-10-01,3172021006,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,LANSIA,Dosis 2,6368
2021-10-01,3172021002,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,LANSIA,Dosis 2,4866
2021-10-01,3175091004,JAKARTA TIMUR,CIRACAS,SUSUKAN,LANSIA,Dosis 2,1905
2021-10-01,3173031001,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,LANSIA,Dosis 2,1637
2021-10-01,3173041001,JAKARTA BARAT,TAMBORA,TAMBORA,LANSIA,Dosis 2,900
2021-10-01,3173041004,JAKARTA BARAT,TAMBORA,TANAH SEREAL,LANSIA,Dosis 2,2392
2021-10-01,3171081004,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,LANSIA,Dosis 2,2274
2021-10-01,3173031004,JAKARTA BARAT,TAMAN SARI,TANGKI,LANSIA,Dosis 2,1278
2021-10-01,3174091005,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,LANSIA,Dosis 2,2308
2021-10-01,3173021005,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,LANSIA,Dosis 2,2146
2021-10-01,3173021002,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,LANSIA,Dosis 2,2071
2021-10-01,3172021001,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,LANSIA,Dosis 2,1661
2021-10-01,3174011002,JAKARTA SELATAN,TEBET,TEBET BARAT,LANSIA,Dosis 2,1901
2021-10-01,3174011001,JAKARTA SELATAN,TEBET,TEBET TIMUR,LANSIA,Dosis 2,1717
2021-10-01,3173061003,JAKARTA BARAT,KALI DERES,TEGAL ALUR,LANSIA,Dosis 2,3291
2021-10-01,3174031004,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,LANSIA,Dosis 2,1194
2021-10-01,3173021003,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,LANSIA,Dosis 2,2628
2021-10-01,3172031005,JAKARTA UTARA,KOJA,TUGU SELATAN,LANSIA,Dosis 2,1310
2021-10-01,3172031002,JAKARTA UTARA,KOJA,TUGU UTARA,LANSIA,Dosis 2,2688
2021-10-01,3175061006,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,LANSIA,Dosis 2,1588
2021-10-01,3174101005,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,LANSIA,Dosis 2,1976
2021-10-01,3175011006,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,LANSIA,Dosis 2,2324
2021-10-01,3175011002,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,LANSIA,Dosis 2,1573
2021-10-01,3171031008,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,LANSIA,Dosis 2,1314
2021-10-01,3172021007,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,LANSIA,Dosis 2,2113
2021-10-01,3173021007,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,LANSIA,Dosis 2,2773
2021-10-02,3172051003,JAKARTA UTARA,PADEMANGAN,ANCOL,LANSIA,Dosis 2,1266
2021-10-02,3173041007,JAKARTA BARAT,TAMBORA,ANGKE,LANSIA,Dosis 2,2036
2021-10-02,3175041005,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,LANSIA,Dosis 2,992
2021-10-02,3175031003,JAKARTA TIMUR,JATINEGARA,BALI MESTER,LANSIA,Dosis 2,912
2021-10-02,3175101006,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,LANSIA,Dosis 2,1369
2021-10-02,3174031002,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,LANSIA,Dosis 2,1127
2021-10-02,3175051002,JAKARTA TIMUR,PASAR REBO,BARU,LANSIA,Dosis 2,1080
2021-10-02,3175041004,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,LANSIA,Dosis 2,1870
2021-10-02,3171071002,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,LANSIA,Dosis 2,1642
2021-10-02,3175031002,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,LANSIA,Dosis 2,1830
2021-10-02,3174101002,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,LANSIA,Dosis 2,3012
2021-10-02,3174011005,JAKARTA SELATAN,TEBET,BUKIT DURI,LANSIA,Dosis 2,1933
2021-10-02,3171041006,JAKARTA PUSAT,SENEN,BUNGUR,LANSIA,Dosis 2,1322
2021-10-02,3175061007,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,LANSIA,Dosis 2,1528
2021-10-02,3175061004,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,LANSIA,Dosis 2,2611
2021-10-02,3175041007,JAKARTA TIMUR,KRAMAT JATI,CAWANG,LANSIA,Dosis 2,1770
2021-10-02,3175101008,JAKARTA TIMUR,CIPAYUNG,CEGER,LANSIA,Dosis 2,970
2021-10-02,3171031006,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,LANSIA,Dosis 2,1599
2021-10-02,3171051002,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,LANSIA,Dosis 2,2028
2021-10-02,3171051001,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,LANSIA,Dosis 2,1983
2021-10-02,3173011001,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,LANSIA,Dosis 2,3879
2021-10-02,3173011006,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,LANSIA,Dosis 2,3686
2021-10-02,3175091002,JAKARTA TIMUR,CIRACAS,CIBUBUR,LANSIA,Dosis 2,4025
2021-10-02,3171011002,JAKARTA PUSAT,GAMBIR,CIDENG,LANSIA,Dosis 2,1770
2021-10-02,3174091003,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,LANSIA,Dosis 2,1918
2021-10-02,3175051003,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,LANSIA,Dosis 2,2337
2021-10-02,3171061003,JAKARTA PUSAT,MENTENG,CIKINI,LANSIA,Dosis 2,597
2021-10-02,3174081006,JAKARTA SELATAN,PANCORAN,CIKOKO,LANSIA,Dosis 2,679
2021-10-02,3174061001,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,LANSIA,Dosis 2,3531
2021-10-02,3174041003,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,LANSIA,Dosis 2,1192
2021-10-02,3175101002,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,LANSIA,Dosis 2,1076
2021-10-02,3175041006,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,LANSIA,Dosis 2,1934
2021-10-02,3172041001,JAKARTA UTARA,CILINCING,CILINCING,LANSIA,Dosis 2,1756
2021-10-02,3175101001,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,LANSIA,Dosis 2,1571
2021-10-02,3174091006,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,LANSIA,Dosis 2,1652
2021-10-02,3174061005,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,LANSIA,Dosis 2,1659
2021-10-02,3174071010,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,LANSIA,Dosis 2,1753
2021-10-02,3175021003,JAKARTA TIMUR,PULO GADUNG,CIPINANG,LANSIA,Dosis 2,2382
2021-10-02,3175031007,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,LANSIA,Dosis 2,1389
2021-10-02,3175031008,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,LANSIA,Dosis 2,1780
2021-10-02,3175031005,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,LANSIA,Dosis 2,2336
2021-10-02,3175081005,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,LANSIA,Dosis 2,2677
2021-10-02,3175031006,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,LANSIA,Dosis 2,3352
2021-10-02,3174051003,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,LANSIA,Dosis 2,1875
2021-10-02,3175091001,JAKARTA TIMUR,CIRACAS,CIRACAS,LANSIA,Dosis 2,3123
2021-10-02,3175041003,JAKARTA TIMUR,KRAMAT JATI,DUKUH,LANSIA,Dosis 2,1383
2021-10-02,3175071001,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,LANSIA,Dosis 2,4050
2021-10-02,3174081004,JAKARTA SELATAN,PANCORAN,DUREN TIGA,LANSIA,Dosis 2,1630
2021-10-02,3173051005,JAKARTA BARAT,KEBON JERUK,DURI KEPA,LANSIA,Dosis 2,5536
2021-10-02,3173011002,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,LANSIA,Dosis 2,3640
2021-10-02,3171011006,JAKARTA PUSAT,GAMBIR,DURI PULO,LANSIA,Dosis 2,1320
2021-10-02,3173041011,JAKARTA BARAT,TAMBORA,DURI SELATAN,LANSIA,Dosis 2,1276
2021-10-02,3173041003,JAKARTA BARAT,TAMBORA,DURI UTARA,LANSIA,Dosis 2,1418
2021-10-02,3171081003,JAKARTA PUSAT,JOHAR BARU,GALUR,LANSIA,Dosis 2,976
2021-10-02,3171011001,JAKARTA PUSAT,GAMBIR,GAMBIR,LANSIA,Dosis 2,200
2021-10-02,3174061004,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,LANSIA,Dosis 2,1243
2021-10-02,3174071009,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,LANSIA,Dosis 2,2483
2021-10-02,3175051001,JAKARTA TIMUR,PASAR REBO,GEDONG,LANSIA,Dosis 2,1981
2021-10-02,3171071001,JAKARTA PUSAT,TANAH ABANG,GELORA,LANSIA,Dosis 2,259
2021-10-02,3173031007,JAKARTA BARAT,TAMAN SARI,GLODOK,LANSIA,Dosis 2,1404
2021-10-02,3171061004,JAKARTA PUSAT,MENTENG,GONDANGDIA,LANSIA,Dosis 2,566
2021-10-02,3173021001,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,LANSIA,Dosis 2,1460
2021-10-02,3174051005,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,LANSIA,Dosis 2,2288
2021-10-02,3174051004,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,LANSIA,Dosis 2,2309
2021-10-02,3174021007,JAKARTA SELATAN,SETIA BUDI,GUNTUR,LANSIA,Dosis 2,483
2021-10-02,3174071002,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,LANSIA,Dosis 2,876
2021-10-02,3171031005,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,LANSIA,Dosis 2,1489
2021-10-02,3171021004,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,LANSIA,Dosis 2,1916
2021-10-02,3175081004,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,LANSIA,Dosis 2,1071
2021-10-02,3171031003,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,LANSIA,Dosis 2,1178
2021-10-02,3174091001,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,LANSIA,Dosis 2,3193
2021-10-02,3175021007,JAKARTA TIMUR,PULO GADUNG,JATI,LANSIA,Dosis 2,2742
2021-10-02,3174041002,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,LANSIA,Dosis 2,2252
2021-10-02,3173071004,JAKARTA BARAT,PALMERAH,JATI PULO,LANSIA,Dosis 2,1804
2021-10-02,3175061001,JAKARTA TIMUR,CAKUNG,JATINEGARA,LANSIA,Dosis 2,2528
2021-10-02,3175021004,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,LANSIA,Dosis 2,1207
2021-10-02,3173021004,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,LANSIA,Dosis 2,3060
2021-10-02,3173021006,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,LANSIA,Dosis 2,3673
2021-10-02,3173041006,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,LANSIA,Dosis 2,1211
2021-10-02,3173041008,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,LANSIA,Dosis 2,1414
2021-10-02,3173081005,JAKARTA BARAT,KEMBANGAN,JOGLO,LANSIA,Dosis 2,2667
2021-10-02,3171081001,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,LANSIA,Dosis 2,2538
2021-10-02,3173041002,JAKARTA BARAT,TAMBORA,KALI ANYAR,LANSIA,Dosis 2,1143
